Order ID,Order Date,Region,Category,Sales,Profit
US-2012-103996,29-03-2012,West,Office Supplies,212.64,99.9408
US-2012-103996,29-03-2012,West,Office Supplies,9.87,4.5402
US-2012-103996,29-03-2012,West,Technology,53.25,20.7675
US-2012-103996,29-03-2012,West,Furniture,19.92,9.5616
CA-2013-120530,08-04-2013,East,Furniture,658.746,146.388
CA-2012-155054,13-06-2012,East,Office Supplies,8.26,3.8822
CA-2012-155054,13-06-2012,East,Office Supplies,29.84,13.428
CA-2012-155054,13-06-2012,East,Technology,67.98,14.9556
CA-2012-105725,18-02-2012,West,Office Supplies,61.06,28.0876
CA-2012-105725,18-02-2012,West,Furniture,35.544,-0.8886
CA-2014-164364,13-11-2014,West,Office Supplies,9.96,4.5816
CA-2014-164364,13-11-2014,West,Office Supplies,9.21,2.3025
CA-2014-164364,13-11-2014,West,Office Supplies,27.93,8.0997
CA-2014-168123,06-03-2014,Central,Office Supplies,7.9,2.528
CA-2014-168123,06-03-2014,Central,Office Supplies,221.16,57.5016
CA-2014-168123,06-03-2014,Central,Office Supplies,127.96,62.7004
CA-2014-168123,06-03-2014,Central,Office Supplies,18.69,9.1581
CA-2013-120005,04-03-2013,West,Office Supplies,25.35,7.605
CA-2013-120005,04-03-2013,West,Furniture,35.28,11.9952
CA-2013-123526,25-12-2013,West,Office Supplies,33.4,16.032
CA-2013-127649,08-10-2013,West,Technology,837.6,62.82
CA-2013-159989,10-12-2013,South,Technology,40.68,-9.153
CA-2014-103499,21-11-2014,South,Furniture,209.568,-23.5764
US-2012-167220,12-12-2012,Central,Technology,22.368,6.4308
CA-2014-126354,04-02-2014,South,Office Supplies,3.882,-2.588
CA-2014-126354,04-02-2014,South,Office Supplies,115.296,40.3536
CA-2014-169817,22-09-2014,East,Office Supplies,1.908,-1.5264
US-2014-144582,01-05-2014,Central,Office Supplies,43.372,-69.3952
CA-2011-121573,03-11-2011,East,Technology,783.96,219.5088
CA-2011-121573,03-11-2011,East,Office Supplies,48.896,18.336
CA-2011-121573,03-11-2011,East,Office Supplies,7.856,2.8478
CA-2013-117660,31-12-2013,East,Office Supplies,5.904,1.9926
CA-2013-117660,31-12-2013,East,Office Supplies,13.712,1.0284
CA-2011-112851,17-09-2011,West,Office Supplies,182.94,85.9818
CA-2014-123701,25-11-2014,West,Office Supplies,27.76,9.9936
CA-2012-118227,24-04-2012,East,Office Supplies,25.99,7.5371
CA-2012-123155,09-03-2012,Central,Technology,113.52,29.799
CA-2012-123155,09-03-2012,Central,Technology,359.88,22.4925
CA-2014-158883,03-06-2014,South,Office Supplies,25.344,9.1872
US-2013-114888,20-09-2013,West,Office Supplies,11.952,4.1832
US-2013-114888,20-09-2013,West,Office Supplies,6.24,1.872
US-2011-167262,31-10-2011,West,Technology,742.336,83.5128
CA-2014-119746,24-11-2014,Central,Furniture,6.464,-4.04
CA-2014-119746,24-11-2014,Central,Office Supplies,11.52,4.176
CA-2014-119746,24-11-2014,Central,Technology,222.384,16.6788
CA-2014-108091,17-11-2014,West,Office Supplies,23.36,6.0736
CA-2013-101630,19-02-2013,East,Office Supplies,8.67,4.0749
CA-2013-101630,19-02-2013,East,Office Supplies,25.71,6.6846
CA-2014-132346,08-11-2014,East,Office Supplies,100.94,33.3102
CA-2011-150301,08-07-2011,East,Furniture,63.882,10.647
CA-2011-159310,07-11-2011,Central,Furniture,683.144,0
CA-2011-159310,07-11-2011,Central,Office Supplies,1.476,-2.214
CA-2011-159310,07-11-2011,Central,Office Supplies,40.712,3.5623
US-2014-147984,29-01-2014,Central,Office Supplies,279.9,137.151
CA-2012-104346,11-12-2012,West,Office Supplies,13.12,1.148
CA-2012-104346,11-12-2012,West,Furniture,69.576,-143.7904
CA-2012-104346,11-12-2012,West,Office Supplies,4.224,0.4752
CA-2012-104346,11-12-2012,West,Technology,58.08,-6.534
CA-2012-104346,11-12-2012,West,Furniture,52.416,15.0696
CA-2012-104346,11-12-2012,West,Furniture,54.92,10.984
CA-2012-104346,11-12-2012,West,Furniture,364.95,-248.166
CA-2012-104346,11-12-2012,West,Office Supplies,85.056,28.7064
CA-2012-104346,11-12-2012,West,Office Supplies,27.696,9.6936
US-2012-141684,29-06-2012,East,Office Supplies,24.96,11.232
CA-2012-144722,16-03-2012,West,Furniture,43.13,18.1146
CA-2012-120516,13-08-2012,South,Office Supplies,5.64,2.7072
US-2013-148901,15-05-2013,South,Office Supplies,57.582,-44.1462
US-2013-148901,15-05-2013,South,Office Supplies,31.104,10.8864
US-2013-148901,15-05-2013,South,Furniture,30.192,8.3028
US-2013-148901,15-05-2013,South,Technology,43.6,4.36
US-2013-148901,15-05-2013,South,Office Supplies,4.768,0.4172
US-2013-148901,15-05-2013,South,Office Supplies,10.38,-7.612
US-2013-148901,15-05-2013,South,Office Supplies,13.392,-9.8208
CA-2014-136364,14-07-2014,East,Technology,39.594,-7.2589
CA-2014-136364,14-07-2014,East,Furniture,91.008,19.3392
CA-2012-137708,22-11-2012,West,Office Supplies,37.94,18.2112
CA-2012-137708,22-11-2012,West,Office Supplies,42.8,19.26
CA-2012-137708,22-11-2012,West,Office Supplies,33.63,10.089
CA-2011-149055,23-11-2011,East,Office Supplies,62.808,21.1977
CA-2012-151589,27-12-2012,Central,Office Supplies,195.64,91.9508
CA-2012-151589,27-12-2012,Central,Technology,239.9,71.97
CA-2013-121370,15-11-2013,East,Furniture,380.058,-21.7176
CA-2013-121370,15-11-2013,East,Technology,1199.976,179.9964
CA-2013-121370,15-11-2013,East,Furniture,48.576,9.7152
CA-2013-111696,09-05-2013,West,Office Supplies,17.94,8.073
CA-2011-139598,26-12-2011,East,Office Supplies,18.264,6.1641
CA-2011-139598,26-12-2011,East,Office Supplies,34.656,5.6316
CA-2011-139598,26-12-2011,East,Office Supplies,81.552,8.1552
CA-2011-139598,26-12-2011,East,Office Supplies,227.136,-42.588
CA-2014-117436,09-06-2014,East,Office Supplies,10.36,5.0764
CA-2012-140025,07-04-2012,Central,Office Supplies,463.248,-1181.2824
CA-2012-140025,07-04-2012,Central,Technology,383.952,47.994
CA-2013-134222,11-07-2013,West,Office Supplies,44.856,-35.8848
CA-2013-140018,22-11-2013,East,Technology,30.345,-24.276
CA-2013-140018,22-11-2013,East,Furniture,127.554,-9.111
CA-2013-140018,22-11-2013,East,Furniture,77.952,15.5904
US-2014-136707,13-11-2014,West,Office Supplies,14.016,4.9056
CA-2011-152562,01-11-2011,South,Office Supplies,69.52,19.4656
CA-2011-152562,01-11-2011,South,Office Supplies,5.64,1.6356
CA-2013-152408,16-05-2013,East,Office Supplies,13.776,4.4772
CA-2011-120278,07-11-2011,Central,Office Supplies,245.88,68.8464
CA-2011-120278,07-11-2011,Central,Office Supplies,36.63,9.8901
CA-2011-120278,07-11-2011,Central,Office Supplies,22.58,5.8708
CA-2011-120278,07-11-2011,Central,Office Supplies,12.39,5.8233
CA-2014-167661,06-10-2014,West,Office Supplies,39.92,13.473
CA-2014-167661,06-10-2014,West,Office Supplies,61.96,27.882
CA-2014-167661,06-10-2014,West,Office Supplies,19.936,7.2268
CA-2014-106831,02-06-2014,East,Office Supplies,3.798,-2.6586
CA-2014-106831,02-06-2014,East,Office Supplies,27.744,10.0572
CA-2014-106831,02-06-2014,East,Technology,158.376,-34.3148
CA-2014-154123,21-11-2014,South,Furniture,27.58,11.5836
CA-2013-136049,24-12-2013,East,Office Supplies,5.553,-4.0722
CA-2014-118402,30-09-2014,South,Office Supplies,243.92,-54.882
US-2013-139388,08-11-2013,East,Office Supplies,14.96,0.2992
US-2011-128685,04-04-2011,West,Office Supplies,7.184,2.245
CA-2012-124044,23-07-2012,East,Office Supplies,10.512,3.6792
CA-2011-164469,25-06-2011,West,Technology,263.96,19.797
CA-2011-164469,25-06-2011,West,Office Supplies,71.632,17.908
CA-2011-164469,25-06-2011,West,Office Supplies,9.328,0.8162
CA-2011-107818,08-09-2011,West,Office Supplies,5.88,2.646
CA-2011-107818,08-09-2011,West,Furniture,975.92,121.99
CA-2011-107818,08-09-2011,West,Office Supplies,303.84,91.152
CA-2011-107818,08-09-2011,West,Office Supplies,485.88,19.4352
CA-2011-113320,12-12-2011,West,Furniture,12.54,4.5144
CA-2011-113320,12-12-2011,West,Office Supplies,8.94,0.6258
CA-2011-113320,12-12-2011,West,Furniture,9.24,4.4352
CA-2012-137526,13-01-2012,West,Office Supplies,70.008,24.5028
CA-2012-137526,13-01-2012,West,Furniture,77.6,38.024
CA-2012-137526,13-01-2012,West,Furniture,464.85,92.97
CA-2014-136063,16-12-2014,Central,Office Supplies,10.192,1.0192
CA-2013-101546,19-12-2013,East,Office Supplies,1793.98,843.1706
CA-2011-138940,11-04-2011,Central,Technology,758.352,265.4232
CA-2013-125164,11-11-2013,East,Office Supplies,20.368,7.3834
CA-2013-125164,11-11-2013,East,Office Supplies,49.848,16.8237
CA-2014-163531,27-06-2014,East,Technology,239.97,67.1916
CA-2014-122490,14-11-2014,West,Furniture,2404.704,150.294
CA-2014-122490,14-11-2014,West,Office Supplies,563.024,190.0206
CA-2014-122490,14-11-2014,West,Office Supplies,344.91,10.3473
CA-2014-122490,14-11-2014,West,Office Supplies,8.64,4.2336
CA-2014-131366,25-11-2014,East,Technology,89.988,-14.998
CA-2014-131366,25-11-2014,East,Office Supplies,229.544,83.2097
CA-2014-164042,24-05-2014,Central,Office Supplies,1.824,0.6156
CA-2014-164042,24-05-2014,Central,Office Supplies,18.32,-46.716
CA-2014-164042,24-05-2014,Central,Office Supplies,48.816,-11.5938
CA-2014-164042,24-05-2014,Central,Office Supplies,1.188,-1.9602
CA-2011-132864,02-12-2011,East,Technology,119.8,29.95
US-2011-155817,03-10-2011,South,Office Supplies,61.568,4.6176
US-2011-155817,03-10-2011,South,Office Supplies,6.192,0.4644
US-2013-131891,30-07-2013,South,Office Supplies,2.214,-1.476
CA-2014-143567,03-11-2014,South,Office Supplies,5.32,2.6068
CA-2014-143567,03-11-2014,South,Furniture,975.92,292.776
CA-2014-143567,03-11-2014,South,Technology,2249.91,517.4793
CA-2014-143567,03-11-2014,South,Office Supplies,59.92,16.7776
CA-2014-104080,09-03-2014,West,Office Supplies,171.2,64.2
CA-2014-104080,09-03-2014,West,Office Supplies,3.36,0.8736
CA-2011-151379,16-12-2011,Central,Office Supplies,114.2,52.532
CA-2013-163167,29-11-2013,South,Furniture,182.67,52.9743
CA-2013-163167,29-11-2013,South,Technology,101.7,6.102
CA-2013-163167,29-11-2013,South,Office Supplies,1126.02,56.301
CA-2013-163167,29-11-2013,South,Office Supplies,1263.3,315.825
CA-2013-135776,24-12-2013,West,Office Supplies,8.82,2.5578
CA-2013-135776,24-12-2013,West,Office Supplies,37.94,18.2112
CA-2013-135776,24-12-2013,West,Office Supplies,4.2,1.176
CA-2013-135776,24-12-2013,West,Office Supplies,227.28,2.2728
CA-2013-135776,24-12-2013,West,Office Supplies,47.9,22.992
CA-2013-135776,24-12-2013,West,Office Supplies,61.96,30.3604
CA-2013-135776,24-12-2013,West,Office Supplies,1117.92,55.896
US-2011-122021,15-10-2011,East,Furniture,183.372,-7.8588
US-2011-122021,15-10-2011,East,Office Supplies,7.968,2.8884
CA-2013-130484,23-08-2013,West,Office Supplies,26.352,-18.4464
CA-2014-120936,18-12-2014,West,Office Supplies,481.32,125.1432
CA-2014-120936,18-12-2014,West,Office Supplies,13.98,3.6348
CA-2014-110884,08-03-2014,East,Office Supplies,25.92,9.072
CA-2014-110884,08-03-2014,East,Office Supplies,91.59,42.1314
US-2011-161613,01-12-2011,Central,Furniture,674.058,-19.2588
US-2011-146353,14-10-2011,East,Office Supplies,22.92,11.0016
US-2011-146353,14-10-2011,East,Office Supplies,269.9,16.194
CA-2011-133809,18-11-2011,East,Office Supplies,11.808,-8.6592
CA-2011-133809,18-11-2011,East,Technology,9.588,-2.0774
CA-2014-127306,15-01-2014,South,Office Supplies,18.336,6.6468
CA-2014-127306,15-01-2014,South,Office Supplies,36.288,12.7008
CA-2014-127306,15-01-2014,South,Technology,111.984,6.999
CA-2014-127306,15-01-2014,South,Office Supplies,5.97,-4.577
CA-2014-127306,15-01-2014,South,Office Supplies,2.508,-1.8392
CA-2012-161830,24-09-2012,West,Office Supplies,35.96,10.4284
CA-2012-161830,24-09-2012,West,Office Supplies,14.952,5.4201
CA-2014-163125,10-10-2014,Central,Office Supplies,67.144,5.8751
CA-2014-163125,10-10-2014,Central,Furniture,254.058,-32.6646
CA-2013-160304,02-01-2013,East,Furniture,173.94,38.2668
CA-2013-160304,02-01-2013,East,Technology,231.98,67.2742
CA-2014-101728,20-08-2014,Central,Office Supplies,2.296,-3.9032
CA-2014-114055,26-12-2014,South,Office Supplies,96.08,46.1184
CA-2014-114055,26-12-2014,South,Office Supplies,3.62,1.1946
CA-2014-114055,26-12-2014,South,Office Supplies,629.1,301.968
CA-2014-114055,26-12-2014,South,Technology,90.48,23.5248
CA-2014-126438,11-09-2014,East,Office Supplies,14.88,3.72
CA-2014-117653,20-10-2014,Central,Furniture,91.275,-67.5435
CA-2014-143245,02-12-2014,East,Office Supplies,19.44,9.3312
CA-2014-143245,02-12-2014,East,Furniture,897.15,251.202
US-2011-138828,02-09-2011,East,Office Supplies,57.75,16.17
US-2011-138828,02-09-2011,East,Office Supplies,14.94,7.0218
CA-2014-143651,26-03-2014,West,Office Supplies,23.1,6.93
CA-2012-106978,28-09-2012,West,Office Supplies,12.536,4.2309
CA-2012-106978,28-09-2012,West,Office Supplies,1.08,-0.792
CA-2012-106978,28-09-2012,West,Office Supplies,4.512,0.846
CA-2012-155124,15-03-2012,West,Technology,16.776,1.6776
CA-2014-150931,07-01-2014,South,Office Supplies,33.74,15.5204
CA-2011-157147,14-01-2011,West,Office Supplies,1325.85,238.653
CA-2011-157147,14-01-2011,West,Furniture,333.999,3.9294
CA-2011-157147,14-01-2011,West,Office Supplies,19.9,6.567
CA-2012-156482,06-02-2012,East,Furniture,1268.82,266.4522
CA-2012-156482,06-02-2012,East,Furniture,283.92,82.3368
CA-2012-156482,06-02-2012,East,Office Supplies,5.68,1.7608
CA-2014-106782,22-12-2014,Central,Office Supplies,375.34,18.767
CA-2013-151372,06-09-2013,West,Office Supplies,96.08,46.1184
CA-2013-151372,06-09-2013,West,Office Supplies,11.68,3.942
CA-2013-151372,06-09-2013,West,Office Supplies,4.36,1.7876
CA-2011-102085,04-10-2011,West,Office Supplies,29.24,13.7428
CA-2014-107125,28-11-2014,West,Office Supplies,117.488,41.1208
CA-2014-107125,28-11-2014,West,Furniture,18.84,6.0288
CA-2013-125815,29-10-2013,East,Office Supplies,12.42,5.2164
CA-2012-144190,09-06-2012,Central,Office Supplies,12.96,6.2208
CA-2014-117926,09-12-2014,West,Office Supplies,69.48,20.844
CA-2012-153906,16-03-2012,East,Technology,85.9,2.577
CA-2011-160262,09-06-2011,West,Office Supplies,18.06,4.6956
CA-2011-160262,09-06-2011,West,Office Supplies,79.14,36.4044
CA-2011-160262,09-06-2011,West,Furniture,37.4,14.212
CA-2012-127607,20-03-2012,Central,Office Supplies,2.512,-4.396
CA-2012-127607,20-03-2012,Central,Office Supplies,18.864,6.1308
CA-2013-166226,19-11-2013,West,Technology,61.192,6.1192
CA-2013-166226,19-11-2013,West,Office Supplies,67.84,18.3168
CA-2011-156587,07-03-2011,West,Furniture,48.712,5.4801
CA-2011-156587,07-03-2011,West,Office Supplies,17.94,4.6644
CA-2011-156587,07-03-2011,West,Office Supplies,242.94,4.8588
CA-2013-141180,16-05-2013,South,Office Supplies,7.764,-5.176
CA-2012-109708,25-05-2012,South,Technology,467.04,58.38
CA-2012-122406,02-08-2012,East,Technology,128.85,3.8655
CA-2012-122406,02-08-2012,East,Office Supplies,8.4,4.116
CA-2012-122406,02-08-2012,East,Technology,199.98,83.9916
CA-2012-122406,02-08-2012,East,Furniture,110.98,15.5372
US-2013-153815,07-11-2013,South,Furniture,207.984,-28.5978
US-2013-153815,07-11-2013,South,Office Supplies,36.112,12.6392
US-2013-153815,07-11-2013,South,Furniture,35.568,5.7798
US-2013-153815,07-11-2013,South,Office Supplies,88.768,31.0688
CA-2013-164896,08-11-2013,West,Office Supplies,12.9,6.321
CA-2012-142202,18-09-2012,South,Technology,717.12,152.388
CA-2012-165050,07-12-2012,East,Office Supplies,21.36,7.209
CA-2012-165050,07-12-2012,East,Office Supplies,6.688,2.3408
CA-2012-165050,07-12-2012,East,Technology,773.94,224.4426
US-2013-131114,10-12-2013,Central,Office Supplies,20.568,1.5426
US-2013-131114,10-12-2013,Central,Office Supplies,4.356,-11.7612
US-2013-131114,10-12-2013,Central,Technology,19.04,-1.428
CA-2011-160066,16-11-2011,West,Office Supplies,5.22,2.4012
CA-2013-109925,07-11-2013,West,Office Supplies,84.84,22.9068
CA-2012-160696,06-09-2012,South,Office Supplies,7.24,1.1765
CA-2011-125171,03-09-2011,East,Office Supplies,14.4,7.056
CA-2013-149279,25-04-2013,West,Office Supplies,15.552,5.4432
CA-2013-149279,25-04-2013,West,Furniture,1325.76,149.148
CA-2013-149279,25-04-2013,West,Office Supplies,3.108,-2.1756
CA-2014-107321,01-09-2014,West,Office Supplies,6.672,2.1684
CA-2014-107321,01-09-2014,West,Technology,689.408,77.5584
US-2014-122714,08-12-2014,Central,Office Supplies,1889.99,-2929.4845
CA-2012-153038,18-12-2012,South,Office Supplies,55.936,18.8784
CA-2012-153038,18-12-2012,South,Office Supplies,18.432,5.9904
CA-2012-153038,18-12-2012,South,Furniture,20.32,3.556
CA-2011-132227,04-11-2011,East,Office Supplies,52.064,18.8732
CA-2014-155824,11-03-2014,South,Office Supplies,48.784,3.6588
CA-2014-155824,11-03-2014,South,Office Supplies,13.092,-10.0372
CA-2013-129238,31-01-2013,West,Technology,109.592,8.2194
CA-2013-129238,31-01-2013,West,Office Supplies,56.7,27.783
CA-2014-159688,08-05-2014,West,Technology,79.99,28.7964
CA-2013-136126,25-05-2013,South,Office Supplies,69.5,20.155
CA-2013-136126,25-05-2013,South,Office Supplies,191.6,91.968
CA-2013-155033,08-10-2013,West,Office Supplies,10.56,5.0688
CA-2011-156006,30-04-2011,South,Technology,47.79,16.2486
CA-2012-158659,10-11-2012,Central,Office Supplies,714.3,207.147
CA-2012-169796,09-11-2012,East,Technology,2321.9,1114.512
CA-2012-169796,09-11-2012,East,Office Supplies,17.94,3.0498
CA-2012-102876,07-09-2012,East,Office Supplies,9.522,-6.9828
CA-2012-102876,07-09-2012,East,Technology,791.964,-131.994
CA-2012-102876,07-09-2012,East,Office Supplies,4.923,-3.9384
US-2014-139647,12-05-2014,West,Furniture,209.979,-356.9643
US-2014-160465,22-07-2014,East,Office Supplies,33.93,-22.62
US-2014-160465,22-07-2014,East,Office Supplies,222.32,25.011
US-2014-160465,22-07-2014,East,Technology,210.564,-52.641
CA-2011-153850,24-11-2011,East,Furniture,35.168,9.6712
CA-2011-153850,24-11-2011,East,Technology,1502.376,-250.396
CA-2011-127558,15-11-2011,West,Furniture,10.11,3.2352
CA-2011-127558,15-11-2011,West,Technology,772.47,146.7693
CA-2011-127558,15-11-2011,West,Office Supplies,20.46,5.3196
CA-2014-136511,24-03-2014,East,Office Supplies,347.58,17.379
CA-2013-133795,19-12-2013,West,Technology,72.64,21.792
CA-2013-133795,19-12-2013,West,Technology,772.47,146.7693
CA-2013-133795,19-12-2013,West,Furniture,39.92,11.1776
US-2014-130953,30-07-2014,Central,Office Supplies,33.48,16.4052
US-2014-130953,30-07-2014,Central,Technology,461.97,133.9713
US-2014-130953,30-07-2014,Central,Office Supplies,137.62,60.5528
US-2014-130953,30-07-2014,Central,Furniture,302.67,72.6408
CA-2011-151792,02-09-2011,Central,Technology,239.976,53.9946
CA-2014-139304,30-01-2014,West,Office Supplies,8.34,2.1684
CA-2014-139304,30-01-2014,West,Office Supplies,8.57,2.2282
CA-2014-139304,30-01-2014,West,Office Supplies,119.616,40.3704
CA-2013-155166,27-12-2013,East,Furniture,212.94,25.5528
CA-2013-155166,27-12-2013,East,Office Supplies,26.49,7.4172
CA-2012-103954,09-08-2012,Central,Furniture,687.4,48.118
CA-2011-169803,06-04-2011,West,Furniture,653.55,111.1035
CA-2011-169803,06-04-2011,West,Technology,33.9,2.034
CA-2014-141719,18-11-2014,Central,Technology,239.96,83.986
CA-2012-136469,11-07-2012,East,Furniture,199.836,-37.1124
CA-2012-136469,11-07-2012,East,Technology,716,193.32
CA-2012-136469,11-07-2012,East,Office Supplies,221.06,103.8982
CA-2013-158694,11-11-2013,West,Office Supplies,67.71,32.5008
CA-2013-158694,11-11-2013,West,Office Supplies,129.92,38.976
CA-2013-158694,11-11-2013,West,Furniture,467.46,191.6586
CA-2013-158694,11-11-2013,West,Office Supplies,61.4,28.858
CA-2013-158694,11-11-2013,West,Office Supplies,720.76,187.3976
CA-2013-158694,11-11-2013,West,Office Supplies,5.184,1.8144
CA-2013-158694,11-11-2013,West,Office Supplies,14.7,3.969
